Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,567323,-,b'Washington',b'United States',47.6,-122.33,0,39,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,GHI,Wind Speed,Precipitable Water,Cloud Type
2021,1,1,0,0,6.800000000000001,36,9,0.8,1.5,8
2021,1,1,1,0,6.6000000000000005,0,0,0.8,1.6,6
2021,1,1,2,0,6.4,0,0,0.8,1.7000000000000002,6
2021,1,1,3,0,6.300000000000001,0,0,0.8,1.8,4
2021,1,1,4,0,6.4,0,0,0.8,2,8
2021,1,1,5,0,6.4,0,0,0.9,2.2,4
2021,1,1,6,0,6.4,0,0,0.9,2.2,8
2021,1,1,7,0,6.5,0,0,1,2.3000000000000003,8
2021,1,1,8,0,6.5,0,0,1.2000000000000002,2.3000000000000003,8
2021,1,1,9,0,6.6000000000000005,0,0,1.4000000000000001,2.4000000000000004,6
2021,1,1,10,0,6.6000000000000005,0,0,1.5,2.4000000000000004,8
2021,1,1,11,0,6.7,0,0,1.5,2.3000000000000003,8
2021,1,1,12,0,6.9,0,0,1.4000000000000001,2.3000000000000003,8
2021,1,1,13,0,7,0,0,1.4000000000000001,2.2,8
2021,1,1,14,0,7.2,0,0,1.4000000000000001,2.1,8
2021,1,1,15,0,7.300000000000001,0,0,1.4000000000000001,2,8
2021,1,1,16,0,7.6000000000000005,0,0,1.3,1.9000000000000001,8
2021,1,1,17,0,8.1,95,31,1.2000000000000002,2,7
2021,1,1,18,0,8.700000000000001,199,80,1.3,2.1,8
2021,1,1,19,0,9.3,275,124,1.3,2.1,4
2021,1,1,20,0,9.8,310,102,1.3,2,6
2021,1,1,21,0,10,292,42,1.3,2.1,6
2021,1,1,22,0,9.8,233,17,1.3,2.1,6
2021,1,1,23,0,9.4,140,14,1.3,2.1,6
2021,1,2,0,0,8.9,35,7,1.4000000000000001,1.9000000000000001,6
2021,1,2,1,0,8.4,0,0,1.4000000000000001,1.8,6
2021,1,2,2,0,8,0,0,1.3,1.7000000000000002,8
2021,1,2,3,0,7.6000000000000005,0,0,1.2000000000000002,1.6,8
2021,1,2,4,0,7.4,0,0,1.2000000000000002,1.6,8
2021,1,2,5,0,7.2,0,0,1.3,1.5,1
2021,1,2,6,0,7.1000000000000005,0,0,1.4000000000000001,1.5,1
2021,1,2,7,0,7.1000000000000005,0,0,1.5,1.5,7
2021,1,2,8,0,7.2,0,0,1.5,1.6,6
2021,1,2,9,0,7.300000000000001,0,0,1.6,1.6,6
2021,1,2,10,0,7.300000000000001,0,0,1.7000000000000002,1.7000000000000002,7
2021,1,2,11,0,7.300000000000001,0,0,1.6,1.7000000000000002,8
2021,1,2,12,0,7.300000000000001,0,0,1.6,1.8,6
2021,1,2,13,0,7.4,0,0,1.7000000000000002,1.8,9
2021,1,2,14,0,7.5,0,0,1.8,1.9000000000000001,9
2021,1,2,15,0,7.6000000000000005,0,0,1.9000000000000001,1.9000000000000001,9
2021,1,2,16,0,7.7,0,0,2,1.9000000000000001,6
2021,1,2,17,0,7.800000000000001,90,16,2.1,1.9000000000000001,9
2021,1,2,18,0,8,193,19,2.2,2,6
2021,1,2,19,0,8.200000000000001,271,71,2.2,2,6
2021,1,2,20,0,8.5,306,158,2.2,2,8
2021,1,2,21,0,8.700000000000001,294,66,2.3000000000000003,2,6
2021,1,2,22,0,8.8,234,21,2.3000000000000003,2.1,9
2021,1,2,23,0,8.9,139,14,2.2,2.1,6
2021,1,3,0,0,9,35,6,2.1,2.1,6
2021,1,3,1,0,9,0,0,1.9000000000000001,2.1,6
2021,1,3,2,0,8.8,0,0,1.7000000000000002,2.1,6
2021,1,3,3,0,8.6,0,0,1.4000000000000001,2,6
2021,1,3,4,0,8.1,0,0,1,2,6
2021,1,3,5,0,7.6000000000000005,0,0,0.8,1.9000000000000001,6
2021,1,3,6,0,6.9,0,0,0.6000000000000001,1.8,9
2021,1,3,7,0,5.9,0,0,0.4,1.7000000000000002,6
2021,1,3,8,0,5,0,0,0.6000000000000001,1.6,8
2021,1,3,9,0,4.4,0,0,0.4,1.4000000000000001,4
2021,1,3,10,0,4.3,0,0,0.2,1.2000000000000002,8
2021,1,3,11,0,3.8000000000000003,0,0,0.5,1.1,0
2021,1,3,12,0,3.1,0,0,0.8,1,4
2021,1,3,13,0,3,0,0,0.9,0.9,1
2021,1,3,14,0,3,0,0,1,0.9,4
2021,1,3,15,0,3,0,0,1.1,1,8
2021,1,3,16,0,3.3000000000000003,0,0,1.2000000000000002,1.2000000000000002,8
2021,1,3,17,0,4,95,40,1.4000000000000001,1.3,4
2021,1,3,18,0,4.800000000000001,204,46,1.6,1.4000000000000001,4
2021,1,3,19,0,5.9,283,10,1.8,1.4000000000000001,4
2021,1,3,20,0,6.800000000000001,320,32,1.7000000000000002,1.4000000000000001,4
2021,1,3,21,0,7.2,309,309,1.4000000000000001,1.3,1
2021,1,3,22,0,7.300000000000001,248,168,1.2000000000000002,1.3,4
2021,1,3,23,0,7.1000000000000005,151,96,0.9,1.3,7
2021,1,4,0,0,6.6000000000000005,41,12,0.8,1.3,8
2021,1,4,1,0,6.4,0,0,0.9,1.3,7
2021,1,4,2,0,6,0,0,0.8,1.2000000000000002,7
2021,1,4,3,0,5.6000000000000005,0,0,0.7000000000000001,1.2000000000000002,7
2021,1,4,4,0,5.300000000000001,0,0,0.7000000000000001,1.1,7
2021,1,4,5,0,5.1000000000000005,0,0,0.6000000000000001,1.3,6
2021,1,4,6,0,5.2,0,0,0.6000000000000001,1.6,6
2021,1,4,7,0,5.4,0,0,0.8,1.9000000000000001,6
2021,1,4,8,0,5.6000000000000005,0,0,0.9,2,6
2021,1,4,9,0,6.7,0,0,1.4000000000000001,1.9000000000000001,6
2021,1,4,10,0,7.6000000000000005,0,0,1.4000000000000001,1.9000000000000001,8
2021,1,4,11,0,8.1,0,0,1.3,1.9000000000000001,9
2021,1,4,12,0,8.200000000000001,0,0,1.3,2,6
2021,1,4,13,0,8.200000000000001,0,0,1.3,2,6
2021,1,4,14,0,8,0,0,1.1,2.1,9
2021,1,4,15,0,7.6000000000000005,0,0,0.8,2.1,9
2021,1,4,16,0,7.1000000000000005,0,0,0.7000000000000001,2,9
2021,1,4,17,0,7,96,15,0.6000000000000001,1.9000000000000001,6
2021,1,4,18,0,7.1000000000000005,205,23,0.5,1.8,6
2021,1,4,19,0,7.5,286,6,0.9,1.6,7
2021,1,4,20,0,7.800000000000001,325,127,1.1,1.3,8
2021,1,4,21,0,8,309,10,1.1,1.3,8
2021,1,4,22,0,7.9,248,55,1,1.3,8
2021,1,4,23,0,7.4,150,24,0.9,1.3,6
2021,1,5,0,0,6.7,40,26,0.8,1.4000000000000001,8
2021,1,5,1,0,6.300000000000001,0,0,0.8,1.3,7
2021,1,5,2,0,5.9,0,0,0.9,1.3,6
2021,1,5,3,0,5.6000000000000005,0,0,0.9,1.2000000000000002,7
2021,1,5,4,0,5.5,0,0,0.9,1.2000000000000002,4
2021,1,5,5,0,5.5,0,0,0.8,1.2000000000000002,1
2021,1,5,6,0,5.5,0,0,0.8,1.1,0
2021,1,5,7,0,5.4,0,0,0.8,1.1,0
2021,1,5,8,0,5.2,0,0,0.9,1.1,7
2021,1,5,9,0,5.1000000000000005,0,0,0.8,1.1,4
2021,1,5,10,0,5.1000000000000005,0,0,0.8,1.1,2
2021,1,5,11,0,5.1000000000000005,0,0,0.8,1.1,1
2021,1,5,12,0,5,0,0,0.8,1.2000000000000002,8
2021,1,5,13,0,5.2,0,0,1,1.3,8
2021,1,5,14,0,5.300000000000001,0,0,1,1.4000000000000001,7
2021,1,5,15,0,5.300000000000001,0,0,1,1.4000000000000001,6
2021,1,5,16,0,5.2,0,0,1,1.4000000000000001,9
2021,1,5,17,0,5.6000000000000005,97,29,1.2000000000000002,1.4000000000000001,4
2021,1,5,18,0,6,205,24,1.4000000000000001,1.5,6
2021,1,5,19,0,6.5,285,5,1.5,1.7000000000000002,6
2021,1,5,20,0,7.1000000000000005,318,38,1.5,1.9000000000000001,8
2021,1,5,21,0,7.300000000000001,302,38,1.5,2,7
2021,1,5,22,0,7.1000000000000005,243,14,1.4000000000000001,2.1,6
2021,1,5,23,0,6.800000000000001,150,19,1.4000000000000001,2.1,4
2021,1,6,0,0,6.6000000000000005,42,10,1.4000000000000001,2.2,4
2021,1,6,1,0,6.6000000000000005,0,0,1.5,2.2,8
2021,1,6,2,0,6.5,0,0,1.6,2.1,6
2021,1,6,3,0,6.6000000000000005,0,0,1.5,2.1,8
2021,1,6,4,0,6.6000000000000005,0,0,1.4000000000000001,2.1,6
2021,1,6,5,0,6.5,0,0,1.2000000000000002,2.1,6
2021,1,6,6,0,6.4,0,0,1.1,2.1,6
2021,1,6,7,0,6.4,0,0,1,2,6
2021,1,6,8,0,6.300000000000001,0,0,0.9,2,9
2021,1,6,9,0,6.300000000000001,0,0,0.8,2,6
2021,1,6,10,0,6.2,0,0,0.8,1.9000000000000001,6
2021,1,6,11,0,6.1000000000000005,0,0,0.8,1.9000000000000001,6
2021,1,6,12,0,5.9,0,0,0.8,1.8,6
2021,1,6,13,0,5.800000000000001,0,0,0.7000000000000001,1.7000000000000002,8
2021,1,6,14,0,5.7,0,0,0.7000000000000001,1.7000000000000002,7
2021,1,6,15,0,5.5,0,0,0.7000000000000001,1.6,6
2021,1,6,16,0,5.6000000000000005,0,0,0.7000000000000001,1.5,6
2021,1,6,17,0,6.2,96,36,0.6000000000000001,1.4000000000000001,6
2021,1,6,18,0,7.1000000000000005,211,121,0.7000000000000001,1.3,7
2021,1,6,19,0,8.5,292,231,0.6000000000000001,1.3,2
2021,1,6,20,0,9.1,330,257,0.4,1.3,7
2021,1,6,21,0,9.4,316,316,0.30000000000000004,1.3,1
2021,1,6,22,0,9.3,257,257,0.30000000000000004,1.3,1
2021,1,6,23,0,8.5,160,111,0.30000000000000004,1.3,7
2021,1,7,0,0,7.6000000000000005,47,25,0.6000000000000001,1.3,7
2021,1,7,1,0,6.7,0,0,0.8,1.3,6
2021,1,7,2,0,6.2,0,0,1,1.4000000000000001,6
2021,1,7,3,0,6,0,0,1,1.4000000000000001,7
2021,1,7,4,0,5.800000000000001,0,0,1,1.4000000000000001,8
2021,1,7,5,0,5.5,0,0,0.9,1.4000000000000001,7
2021,1,7,6,0,5.1000000000000005,0,0,0.9,1.4000000000000001,4
2021,1,7,7,0,4.9,0,0,0.7000000000000001,1.3,4
2021,1,7,8,0,4.7,0,0,0.30000000000000004,1.3,0
2021,1,7,9,0,3.8000000000000003,0,0,0.8,1.3,0
2021,1,7,10,0,2.9000000000000004,0,0,1,1.2000000000000002,0
2021,1,7,11,0,2.4000000000000004,0,0,1,1.2000000000000002,0
2021,1,7,12,0,2,0,0,1,1.2000000000000002,1
2021,1,7,13,0,1.9000000000000001,0,0,0.9,1.1,0
2021,1,7,14,0,1.9000000000000001,0,0,0.8,1.1,1
2021,1,7,15,0,2.1,0,0,0.8,1.1,1
2021,1,7,16,0,3,0,0,0.8,1.1,0
2021,1,7,17,0,4.800000000000001,100,42,0.6000000000000001,1.1,8
2021,1,7,18,0,6.2,211,131,0.4,1.1,8
2021,1,7,19,0,7,292,222,0.30000000000000004,1.1,8
2021,1,7,20,0,7.4,329,216,0.2,1.1,6
2021,1,7,21,0,7.4,319,165,0.2,1.1,6
2021,1,7,22,0,7,259,77,0.4,1.1,6
2021,1,7,23,0,6.300000000000001,162,45,0.6000000000000001,1.1,7
2021,1,8,0,0,6,49,31,0.7000000000000001,1.1,8
2021,1,8,1,0,5.7,0,0,0.8,1,1
2021,1,8,2,0,4.800000000000001,0,0,1,0.9,1
2021,1,8,3,0,4,0,0,1.1,0.8,7
2021,1,8,4,0,4.3,0,0,1.2000000000000002,0.8,8
2021,1,8,5,0,4.800000000000001,0,0,1.2000000000000002,0.8,7
2021,1,8,6,0,5.4,0,0,1.1,0.9,7
2021,1,8,7,0,6,0,0,1.1,1,7
2021,1,8,8,0,5.9,0,0,1.1,1,7
2021,1,8,9,0,5.9,0,0,1,1,6
2021,1,8,10,0,6.1000000000000005,0,0,0.8,1,6
2021,1,8,11,0,6.2,0,0,0.7000000000000001,1.2000000000000002,6
2021,1,8,12,0,5.7,0,0,0.6000000000000001,1.3,6
2021,1,8,13,0,5.4,0,0,0.6000000000000001,1.5,6
2021,1,8,14,0,5.1000000000000005,0,0,0.7000000000000001,1.6,6
2021,1,8,15,0,4.9,0,0,0.7000000000000001,1.6,7
2021,1,8,16,0,4.9,0,0,0.7000000000000001,1.5,7
2021,1,8,17,0,5.2,99,38,0.6000000000000001,1.5,7
2021,1,8,18,0,5.7,206,73,0.5,1.5,6
2021,1,8,19,0,6.300000000000001,287,31,0.5,1.4000000000000001,6
2021,1,8,20,0,7.6000000000000005,326,36,0.4,1.3,7
2021,1,8,21,0,8.1,315,22,0.30000000000000004,1.2000000000000002,7
2021,1,8,22,0,8,257,4,0.30000000000000004,1.1,8
2021,1,8,23,0,7.2,161,6,0.30000000000000004,1.1,4
2021,1,9,0,0,6.4,49,49,0.30000000000000004,1,1
2021,1,9,1,0,5.800000000000001,0,0,0.30000000000000004,0.9,1
2021,1,9,2,0,5.300000000000001,0,0,0.5,0.9,0
2021,1,9,3,0,5.1000000000000005,0,0,0.30000000000000004,0.8,0
2021,1,9,4,0,4.9,0,0,0.4,0.8,0
2021,1,9,5,0,4.7,0,0,0.4,0.8,4
2021,1,9,6,0,4.4,0,0,0.4,0.8,0
2021,1,9,7,0,3.9000000000000004,0,0,0.7000000000000001,0.8,4
2021,1,9,8,0,3.3000000000000003,0,0,0.8,0.7000000000000001,7
2021,1,9,9,0,2.6,0,0,1,0.7000000000000001,0
2021,1,9,10,0,2,0,0,1,0.7000000000000001,0
2021,1,9,11,0,1.6,0,0,0.9,0.6000000000000001,0
2021,1,9,12,0,1.5,0,0,0.8,0.6000000000000001,1
2021,1,9,13,0,1.7000000000000002,0,0,0.6000000000000001,0.6000000000000001,8
2021,1,9,14,0,1.3,0,0,0.4,0.6000000000000001,4
2021,1,9,15,0,0.8,0,0,0.30000000000000004,0.7000000000000001,0
2021,1,9,16,0,1.2000000000000002,0,0,0.2,0.7000000000000001,0
2021,1,9,17,0,2.6,109,76,0.2,0.8,8
2021,1,9,18,0,3.9000000000000004,220,143,0.5,1,4
2021,1,9,19,0,5,301,228,0.5,1.1,8
2021,1,9,20,0,6,338,268,0.5,1.2000000000000002,8
2021,1,9,21,0,6.4,326,244,0.5,1.3,7
2021,1,9,22,0,6.300000000000001,268,102,0.5,1.4000000000000001,7
2021,1,9,23,0,5.7,170,40,0.7000000000000001,1.5,6
2021,1,10,0,0,4.9,54,11,0.8,1.6,4
2021,1,10,1,0,4.6000000000000005,0,0,0.8,1.6,8
2021,1,10,2,0,4.6000000000000005,0,0,0.9,1.5,6
2021,1,10,3,0,4.6000000000000005,0,0,0.9,1.3,6
2021,1,10,4,0,4.9,0,0,0.9,1.3,9
2021,1,10,5,0,4.9,0,0,0.9,1.4000000000000001,6
2021,1,10,6,0,4.7,0,0,0.7000000000000001,1.6,7
2021,1,10,7,0,4.4,0,0,0.4,1.7000000000000002,6
2021,1,10,8,0,4.6000000000000005,0,0,0.4,1.8,6
2021,1,10,9,0,4.4,0,0,0.5,1.9000000000000001,8
2021,1,10,10,0,4.1000000000000005,0,0,0.6000000000000001,1.9000000000000001,8
2021,1,10,11,0,3.9000000000000004,0,0,0.6000000000000001,1.9000000000000001,8
2021,1,10,12,0,4,0,0,0.7000000000000001,1.7000000000000002,8
2021,1,10,13,0,4.2,0,0,0.8,1.4000000000000001,4
2021,1,10,14,0,4.3,0,0,0.8,1.2000000000000002,4
2021,1,10,15,0,4.3,0,0,0.8,1.2000000000000002,1
2021,1,10,16,0,4.6000000000000005,0,0,0.8,1.2000000000000002,4
2021,1,10,17,0,5.4,102,28,0.9,1.2000000000000002,8
2021,1,10,18,0,6.6000000000000005,213,213,0.9,1.2000000000000002,0
2021,1,10,19,0,7.9,296,92,0.9,1.2000000000000002,4
2021,1,10,20,0,8.8,333,202,0.8,1.3,4
2021,1,10,21,0,9.1,323,94,0.8,1.3,4
2021,1,10,22,0,8.9,263,68,0.7000000000000001,1.4000000000000001,4
2021,1,10,23,0,8.1,166,56,0.7000000000000001,1.5,4
2021,1,11,0,0,6.7,53,22,0.7000000000000001,1.5,4
2021,1,11,1,0,6.300000000000001,0,0,0.8,1.6,8
2021,1,11,2,0,6.2,0,0,0.8,1.8,8
2021,1,11,3,0,6.2,0,0,0.8,1.9000000000000001,6
2021,1,11,4,0,5.7,0,0,0.8,1.9000000000000001,8
2021,1,11,5,0,5.4,0,0,0.7000000000000001,2,8
2021,1,11,6,0,5.4,0,0,0.7000000000000001,1.9000000000000001,8
2021,1,11,7,0,5.4,0,0,0.7000000000000001,1.8,8
2021,1,11,8,0,5.5,0,0,0.7000000000000001,1.8,8
2021,1,11,9,0,5.7,0,0,0.7000000000000001,1.8,8
2021,1,11,10,0,5.800000000000001,0,0,0.9,1.8,8
2021,1,11,11,0,5.800000000000001,0,0,0.9,1.8,8
2021,1,11,12,0,5.800000000000001,0,0,0.9,1.8,8
2021,1,11,13,0,5.800000000000001,0,0,0.9,1.9000000000000001,7
2021,1,11,14,0,6.2,0,0,1,2,6
2021,1,11,15,0,6.4,0,0,0.9,2.1,6
2021,1,11,16,0,6.7,0,0,0.8,2.1,6
2021,1,11,17,0,7.2,101,9,0.7000000000000001,2.1,9
2021,1,11,18,0,7.6000000000000005,208,10,0.6000000000000001,2.1,9
2021,1,11,19,0,7.7,288,35,0.5,2.1,6
2021,1,11,20,0,7.800000000000001,327,51,0.4,2.1,6
2021,1,11,21,0,7.7,317,39,0.5,2.2,6
2021,1,11,22,0,7.5,262,11,0.6000000000000001,2.2,6
2021,1,11,23,0,7.2,167,15,0.7000000000000001,2.2,6
2021,1,12,0,0,7,56,7,0.8,2.1,6
2021,1,12,1,0,7,0,0,0.9,2.2,6
2021,1,12,2,0,6.9,0,0,0.9,2.2,9
2021,1,12,3,0,6.9,0,0,0.9,2.3000000000000003,6
2021,1,12,4,0,6.800000000000001,0,0,1,2.3000000000000003,6
2021,1,12,5,0,6.800000000000001,0,0,1.2000000000000002,2.3000000000000003,7
2021,1,12,6,0,6.800000000000001,0,0,1.2000000000000002,2.3000000000000003,7
2021,1,12,7,0,6.800000000000001,0,0,1.1,2.4000000000000004,6
2021,1,12,8,0,7.1000000000000005,0,0,1.1,2.4000000000000004,9
2021,1,12,9,0,7.4,0,0,1.4000000000000001,2.5,9
2021,1,12,10,0,7.800000000000001,0,0,1.4000000000000001,2.6,6
2021,1,12,11,0,8.6,0,0,1.4000000000000001,2.5,6
2021,1,12,12,0,9.3,0,0,1.3,2.4000000000000004,7
2021,1,12,13,0,10,0,0,1.3,2.3000000000000003,6
2021,1,12,14,0,10.4,0,0,1.1,2.4000000000000004,6
2021,1,12,15,0,10.4,0,0,1,2.5,6
2021,1,12,16,0,10.4,0,0,1,2.4000000000000004,6
2021,1,12,17,0,10.4,101,23,0.9,2.3000000000000003,8
2021,1,12,18,0,10.4,211,51,1,2.3000000000000003,4
2021,1,12,19,0,10.700000000000001,291,54,1,2.4000000000000004,7
2021,1,12,20,0,10.8,328,75,0.9,2.4000000000000004,4
2021,1,12,21,0,10.5,320,125,0.8,2.4000000000000004,8
2021,1,12,22,0,10.5,264,90,0.7000000000000001,2.4000000000000004,6
2021,1,12,23,0,10.3,167,23,0.6000000000000001,2.5,6
2021,1,13,0,0,10.200000000000001,55,9,0.6000000000000001,2.6,6
2021,1,13,1,0,10.4,0,0,0.6000000000000001,2.7,6
2021,1,13,2,0,10.8,0,0,0.7000000000000001,2.7,6
2021,1,13,3,0,11.200000000000001,0,0,0.8,2.6,6
2021,1,13,4,0,11.5,0,0,0.8,2.6,6
2021,1,13,5,0,11.700000000000001,0,0,1,2.6,9
2021,1,13,6,0,11.9,0,0,1.4000000000000001,2.4000000000000004,9
2021,1,13,7,0,12.200000000000001,0,0,1.9000000000000001,2.1,9
2021,1,13,8,0,12.3,0,0,2,2.1,8
2021,1,13,9,0,11.4,0,0,1.8,1.9000000000000001,4
2021,1,13,10,0,8.9,0,0,1.7000000000000002,1.4000000000000001,1
2021,1,13,11,0,7.300000000000001,0,0,1.6,1,1
2021,1,13,12,0,6.800000000000001,0,0,1.5,0.8,2
2021,1,13,13,0,6.2,0,0,1.4000000000000001,0.7000000000000001,2
2021,1,13,14,0,5.7,0,0,1.3,0.6000000000000001,1
2021,1,13,15,0,5.300000000000001,0,0,1.2000000000000002,0.6000000000000001,1
2021,1,13,16,0,5.300000000000001,0,0,1.1,0.6000000000000001,6
2021,1,13,17,0,6.2,114,66,1,0.6000000000000001,8
2021,1,13,18,0,7.2,228,176,1.1,0.7000000000000001,4
2021,1,13,19,0,8,309,309,1.1,0.8,0
2021,1,13,20,0,8.5,347,347,1.1,0.8,0
2021,1,13,21,0,8.700000000000001,340,340,1,0.9,0
2021,1,13,22,0,8.4,281,127,0.7000000000000001,0.9,2
2021,1,13,23,0,7.5,181,12,0.6000000000000001,1,4
2021,1,14,0,0,6,63,63,0.7000000000000001,1,0
2021,1,14,1,0,5.6000000000000005,0,0,0.6000000000000001,1,0
2021,1,14,2,0,5.2,0,0,0.9,1,8
2021,1,14,3,0,4.6000000000000005,0,0,0.9,1,8
2021,1,14,4,0,4.6000000000000005,0,0,0.9,1,4
2021,1,14,5,0,4.6000000000000005,0,0,0.9,1.1,1
2021,1,14,6,0,3.9000000000000004,0,0,0.8,1.1,4
2021,1,14,7,0,4.1000000000000005,0,0,0.5,1.2000000000000002,8
2021,1,14,8,0,4.4,0,0,0.30000000000000004,1.2000000000000002,7
2021,1,14,9,0,4.6000000000000005,0,0,0.1,1.3,8
2021,1,14,10,0,4.5,0,0,0.4,1.3,8
2021,1,14,11,0,4.1000000000000005,0,0,0.6000000000000001,1.3,4
2021,1,14,12,0,4,0,0,0.5,1.3,8
2021,1,14,13,0,3.6,0,0,0.4,1.1,7
2021,1,14,14,0,3.4000000000000004,0,0,0.4,1,7
2021,1,14,15,0,3.3000000000000003,0,0,0.2,1,7
2021,1,14,16,0,3.6,0,0,0.1,0.9,7
2021,1,14,17,0,4.800000000000001,117,60,0.1,0.9,7
2021,1,14,18,0,6.9,234,175,0.2,0.9,8
2021,1,14,19,0,8.9,320,245,0.30000000000000004,0.9,4
2021,1,14,20,0,10.3,360,328,0.30000000000000004,0.9,7
2021,1,14,21,0,11.100000000000001,351,241,0.4,0.9,3
2021,1,14,22,0,10.9,291,53,0.4,1,7
2021,1,14,23,0,9.4,190,112,0.5,1.2000000000000002,4
2021,1,15,0,0,7.4,69,46,0.7000000000000001,1.3,8
2021,1,15,1,0,6.5,0,0,0.7000000000000001,1.3,8
2021,1,15,2,0,6.5,0,0,0.7000000000000001,1.3,8
2021,1,15,3,0,6.800000000000001,0,0,0.9,1.4000000000000001,5
2021,1,15,4,0,6.9,0,0,0.9,1.8,8
2021,1,15,5,0,6.7,0,0,0.9,2,4
2021,1,15,6,0,6.5,0,0,0.8,2.1,4
2021,1,15,7,0,6.7,0,0,0.8,2.2,4
2021,1,15,8,0,6.9,0,0,0.8,2.1,8
2021,1,15,9,0,7,0,0,0.7000000000000001,2.1,8
2021,1,15,10,0,7.2,0,0,0.7000000000000001,2,8
2021,1,15,11,0,7.2,0,0,0.7000000000000001,1.8,8
2021,1,15,12,0,7.300000000000001,0,0,0.6000000000000001,1.6,7
2021,1,15,13,0,7.4,0,0,0.6000000000000001,1.5,7
2021,1,15,14,0,7.1000000000000005,0,0,0.5,1.4000000000000001,6
2021,1,15,15,0,7,0,0,0.5,1.3,7
2021,1,15,16,0,7.2,0,0,0.4,1.3,7
2021,1,15,17,0,7.800000000000001,113,74,0.4,1.2000000000000002,7
2021,1,15,18,0,8.6,230,145,0.4,1.2000000000000002,8
2021,1,15,19,0,9.600000000000001,317,317,0.4,1.1,1
2021,1,15,20,0,10.4,358,213,0.30000000000000004,1,2
2021,1,15,21,0,10.8,348,348,0.30000000000000004,1,1
2021,1,15,22,0,10.600000000000001,289,289,0.30000000000000004,1.1,1
2021,1,15,23,0,9.700000000000001,189,34,0.30000000000000004,1.1,2
2021,1,16,0,0,8.1,69,16,0.6000000000000001,1.1,4
2021,1,16,1,0,7.5,0,0,0.8,1.1,1
2021,1,16,2,0,6.7,0,0,0.9,1.1,1
2021,1,16,3,0,6.5,0,0,0.9,1.1,1
2021,1,16,4,0,6.7,0,0,0.8,1.1,4
2021,1,16,5,0,7.1000000000000005,0,0,0.5,1.2000000000000002,1
2021,1,16,6,0,5.9,0,0,0.9,1.1,1
2021,1,16,7,0,4.4,0,0,1,1.1,5
2021,1,16,8,0,4.6000000000000005,0,0,0.9,1,3
2021,1,16,9,0,4.800000000000001,0,0,0.9,1,3
2021,1,16,10,0,4.1000000000000005,0,0,0.8,1,8
2021,1,16,11,0,4,0,0,0.6000000000000001,1.1,8
2021,1,16,12,0,3.7,0,0,0.4,1.1,8
2021,1,16,13,0,3.5,0,0,0.5,1.1,7
2021,1,16,14,0,3.3000000000000003,0,0,0.30000000000000004,1.2000000000000002,8
2021,1,16,15,0,3.2,0,0,0.2,1.2000000000000002,7
2021,1,16,16,0,3.7,0,0,0.4,1.3,8
2021,1,16,17,0,5.2,117,80,0.30000000000000004,1.3,7
2021,1,16,18,0,6.2,232,108,0.2,1.4000000000000001,7
2021,1,16,19,0,7.4,316,147,0.2,1.5,5
2021,1,16,20,0,8.5,355,214,0.30000000000000004,1.6,7
2021,1,16,21,0,8.700000000000001,346,149,0.30000000000000004,1.7000000000000002,7
2021,1,16,22,0,8.4,288,123,0.2,1.8,7
2021,1,16,23,0,7.7,191,48,0.2,1.8,7
2021,1,17,0,0,6.300000000000001,73,22,0.6000000000000001,1.9000000000000001,7
2021,1,17,1,0,5.4,0,0,0.8,2,8
2021,1,17,2,0,5.1000000000000005,0,0,0.6000000000000001,2.1,7
2021,1,17,3,0,5.2,0,0,0.7000000000000001,2.2,8
2021,1,17,4,0,5.4,0,0,0.7000000000000001,2.4000000000000004,7
2021,1,17,5,0,5.6000000000000005,0,0,0.8,2.4000000000000004,8
2021,1,17,6,0,5.6000000000000005,0,0,0.8,2.4000000000000004,8
2021,1,17,7,0,5.5,0,0,0.8,2.3000000000000003,8
2021,1,17,8,0,5.6000000000000005,0,0,0.8,2,8
2021,1,17,9,0,5.7,0,0,0.8,1.7000000000000002,8
2021,1,17,10,0,5.800000000000001,0,0,0.9,1.5,8
2021,1,17,11,0,5.7,0,0,0.8,1.5,5
2021,1,17,12,0,5.7,0,0,0.8,1.5,5
2021,1,17,13,0,5.800000000000001,0,0,0.7000000000000001,1.3,8
