Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1951980,-,b'Colorado',b'United States',39.74,-104.99,-7,1608,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,Wind Speed,Precipitable Water,Temperature,Clearsky GHI,GHI,Cloud Type
2021,1,1,0,0,1.7000000000000002,0.6000000000000001,-3.8000000000000003,0,0,1
2021,1,1,1,0,1.6,0.6000000000000001,-4.2,0,0,7
2021,1,1,2,0,1.5,0.6000000000000001,-4.5,0,0,8
2021,1,1,3,0,1.4000000000000001,0.6000000000000001,-5,0,0,1
2021,1,1,4,0,1.4000000000000001,0.6000000000000001,-5.300000000000001,0,0,1
2021,1,1,5,0,1.4000000000000001,0.7000000000000001,-5.5,0,0,1
2021,1,1,6,0,1.5,0.7000000000000001,-5.4,0,0,7
2021,1,1,7,0,1.5,0.7000000000000001,-4.9,0,0,8
2021,1,1,8,0,2.1,0.7000000000000001,-2.4000000000000004,77,55,7
2021,1,1,9,0,2.5,0.8,-0.4,235,111,5
2021,1,1,10,0,2.2,0.8,1.2000000000000002,374,270,4
2021,1,1,11,0,1.7000000000000002,0.7000000000000001,2.4000000000000004,469,375,4
2021,1,1,12,0,1.1,0.7000000000000001,3.3000000000000003,504,504,0
2021,1,1,13,0,0.7000000000000001,0.7000000000000001,3.9000000000000004,477,477,0
2021,1,1,14,0,1,0.7000000000000001,4,392,392,0
2021,1,1,15,0,1.1,0.7000000000000001,2.8000000000000003,258,258,0
2021,1,1,16,0,1.1,0.7000000000000001,-0.6000000000000001,98,98,0
2021,1,1,17,0,1.1,0.7000000000000001,-1.6,0,0,0
2021,1,1,18,0,1,0.7000000000000001,-1.9000000000000001,0,0,0
2021,1,1,19,0,1.1,0.6000000000000001,-2.5,0,0,0
2021,1,1,20,0,1.3,0.6000000000000001,-2.7,0,0,0
2021,1,1,21,0,1.4000000000000001,0.6000000000000001,-2.9000000000000004,0,0,1
2021,1,1,22,0,1.6,0.5,-3.2,0,0,1
2021,1,1,23,0,2,0.5,-3.4000000000000004,0,0,1
2021,1,2,0,0,2.6,0.5,-3.7,0,0,0
2021,1,2,1,0,3.1,0.5,-4,0,0,1
2021,1,2,2,0,3.2,0.4,-4.3,0,0,1
2021,1,2,3,0,3.4000000000000004,0.4,-4.5,0,0,1
2021,1,2,4,0,3.5,0.4,-4.7,0,0,1
2021,1,2,5,0,3.6,0.30000000000000004,-4.9,0,0,1
2021,1,2,6,0,3.8000000000000003,0.30000000000000004,-5.1000000000000005,0,0,0
2021,1,2,7,0,4.2,0.2,-4.7,0,0,0
2021,1,2,8,0,4.800000000000001,0.2,-1.9000000000000001,85,85,1
2021,1,2,9,0,5.4,0.2,1.6,253,253,0
2021,1,2,10,0,5.300000000000001,0.2,4.7,396,396,0
2021,1,2,11,0,4.9,0.2,6.800000000000001,492,492,0
2021,1,2,12,0,4.5,0.2,7.9,528,528,0
2021,1,2,13,0,4.4,0.30000000000000004,8,494,494,0
2021,1,2,14,0,4.1000000000000005,0.4,7,404,404,0
2021,1,2,15,0,3.5,0.5,4,266,266,0
2021,1,2,16,0,3.1,0.6000000000000001,0.6000000000000001,102,39,6
2021,1,2,17,0,3.1,0.6000000000000001,-0.2,0,0,6
2021,1,2,18,0,3.1,0.5,-0.30000000000000004,0,0,0
2021,1,2,19,0,3.1,0.4,-0.7000000000000001,0,0,0
2021,1,2,20,0,3.4000000000000004,0.4,-1.3,0,0,0
2021,1,2,21,0,3.8000000000000003,0.4,-1.9000000000000001,0,0,0
2021,1,2,22,0,4.1000000000000005,0.4,-2,0,0,0
2021,1,2,23,0,4.5,0.4,-1.8,0,0,0
2021,1,3,0,0,5.1000000000000005,0.4,-1.5,0,0,0
2021,1,3,1,0,5.5,0.30000000000000004,-1.2000000000000002,0,0,0
2021,1,3,2,0,5,0.30000000000000004,-1.6,0,0,0
2021,1,3,3,0,4,0.30000000000000004,-2.6,0,0,0
2021,1,3,4,0,3.6,0.30000000000000004,-2.8000000000000003,0,0,1
2021,1,3,5,0,3.3000000000000003,0.4,-2.7,0,0,1
2021,1,3,6,0,3.2,0.4,-2.4000000000000004,0,0,1
2021,1,3,7,0,3.1,0.5,-2,0,0,1
2021,1,3,8,0,3.2,0.5,0.30000000000000004,79,79,0
2021,1,3,9,0,3.6,0.6000000000000001,3.7,238,238,0
2021,1,3,10,0,4.5,0.6000000000000001,6.5,375,375,0
2021,1,3,11,0,5,0.7000000000000001,8.200000000000001,463,463,0
2021,1,3,12,0,5.2,0.8,8.700000000000001,495,495,0
2021,1,3,13,0,4.9,0.9,8.200000000000001,468,468,0
2021,1,3,14,0,4.1000000000000005,1,6.5,384,113,6
2021,1,3,15,0,3.3000000000000003,1,4.3,254,29,9
2021,1,3,16,0,2.7,1,3.1,99,8,9
2021,1,3,17,0,2.5,0.9,3.1,0,0,6
2021,1,3,18,0,2.9000000000000004,0.8,2.6,0,0,6
2021,1,3,19,0,3.6,0.7000000000000001,0.9,0,0,0
2021,1,3,20,0,4,0.6000000000000001,0,0,0,0
2021,1,3,21,0,4.3,0.5,0,0,0,0
2021,1,3,22,0,4.5,0.5,0,0,0,0
2021,1,3,23,0,4.4,0.4,-0.2,0,0,0
2021,1,4,0,0,4.2,0.4,-0.4,0,0,0
2021,1,4,1,0,3.9000000000000004,0.30000000000000004,-0.8,0,0,0
2021,1,4,2,0,3.4000000000000004,0.30000000000000004,-1.3,0,0,0
2021,1,4,3,0,3.2,0.30000000000000004,-1.8,0,0,0
2021,1,4,4,0,3.1,0.30000000000000004,-2.1,0,0,0
2021,1,4,5,0,2.9000000000000004,0.30000000000000004,-2.6,0,0,0
2021,1,4,6,0,3.1,0.30000000000000004,-2.8000000000000003,0,0,1
2021,1,4,7,0,3.5,0.2,-2.5,0,0,4
2021,1,4,8,0,4.3,0.2,0.5,84,49,4
2021,1,4,9,0,4.3,0.2,3.6,250,250,1
2021,1,4,10,0,3.3000000000000003,0.2,6.7,392,392,0
2021,1,4,11,0,2.4000000000000004,0.30000000000000004,9.4,480,480,0
2021,1,4,12,0,2.3000000000000003,0.30000000000000004,10.5,516,516,0
2021,1,4,13,0,2.6,0.30000000000000004,10.700000000000001,491,491,0
2021,1,4,14,0,2,0.4,9.5,403,403,0
2021,1,4,15,0,1.7000000000000002,0.4,6,270,270,0
2021,1,4,16,0,2,0.4,2.8000000000000003,108,108,0
2021,1,4,17,0,2.1,0.5,1.8,0,0,0
2021,1,4,18,0,2.4000000000000004,0.6000000000000001,0.8,0,0,1
2021,1,4,19,0,2.7,0.7000000000000001,0.9,0,0,7
2021,1,4,20,0,3,0.7000000000000001,1,0,0,8
2021,1,4,21,0,3.5,0.7000000000000001,0.7000000000000001,0,0,0
2021,1,4,22,0,3.7,0.8,0.4,0,0,0
2021,1,4,23,0,3.8000000000000003,0.8,0.30000000000000004,0,0,0
2021,1,5,0,0,3.9000000000000004,0.8,0.2,0,0,0
2021,1,5,1,0,4,0.9,0.4,0,0,0
2021,1,5,2,0,3.7,0.8,0.8,0,0,0
2021,1,5,3,0,3.5,0.7000000000000001,1.2000000000000002,0,0,0
2021,1,5,4,0,3.2,0.7000000000000001,1.3,0,0,0
2021,1,5,5,0,3,0.7000000000000001,1.3,0,0,0
2021,1,5,6,0,2.9000000000000004,0.7000000000000001,1.2000000000000002,0,0,0
2021,1,5,7,0,2.9000000000000004,0.7000000000000001,1.3,0,0,1
2021,1,5,8,0,3.7,0.7000000000000001,3.5,78,53,7
2021,1,5,9,0,4.5,0.7000000000000001,6.2,236,236,0
2021,1,5,10,0,5.4,0.7000000000000001,7.9,374,374,0
2021,1,5,11,0,5.800000000000001,0.6000000000000001,8.8,469,356,7
2021,1,5,12,0,6,0.6000000000000001,9,505,83,8
2021,1,5,13,0,6.5,0.6000000000000001,8.5,480,296,8
2021,1,5,14,0,6.7,0.5,7.1000000000000005,402,402,0
2021,1,5,15,0,5.9,0.5,4.800000000000001,270,230,7
2021,1,5,16,0,4.1000000000000005,0.5,1.7000000000000002,110,50,8
2021,1,5,17,0,3.3000000000000003,0.6000000000000001,0.2,0,0,7
2021,1,5,18,0,3,0.7000000000000001,-0.30000000000000004,0,0,7
2021,1,5,19,0,2.8000000000000003,0.7000000000000001,-0.30000000000000004,0,0,8
2021,1,5,20,0,2.5,0.6000000000000001,-0.6000000000000001,0,0,0
2021,1,5,21,0,2.4000000000000004,0.6000000000000001,-1.5,0,0,0
2021,1,5,22,0,2.6,0.5,-2.3000000000000003,0,0,4
2021,1,5,23,0,2.9000000000000004,0.5,-2.7,0,0,0
2021,1,6,0,0,3.2,0.4,-3,0,0,0
2021,1,6,1,0,3.1,0.4,-3.5,0,0,0
2021,1,6,2,0,2.7,0.30000000000000004,-3.9000000000000004,0,0,0
2021,1,6,3,0,2.5,0.30000000000000004,-4.2,0,0,0
2021,1,6,4,0,2.5,0.30000000000000004,-4.4,0,0,0
2021,1,6,5,0,2.5,0.30000000000000004,-4.6000000000000005,0,0,0
2021,1,6,6,0,2.6,0.30000000000000004,-4.800000000000001,0,0,0
2021,1,6,7,0,2.6,0.30000000000000004,-4.5,0,0,0
2021,1,6,8,0,3.5,0.30000000000000004,-1.7000000000000002,83,83,0
2021,1,6,9,0,3.3000000000000003,0.30000000000000004,1.1,247,247,0
2021,1,6,10,0,2.8000000000000003,0.2,3.9000000000000004,394,394,0
2021,1,6,11,0,2.4000000000000004,0.30000000000000004,5.6000000000000005,483,483,0
2021,1,6,12,0,2.6,0.30000000000000004,6.5,519,519,0
2021,1,6,13,0,3,0.30000000000000004,6.800000000000001,494,494,0
2021,1,6,14,0,3,0.30000000000000004,6.5,412,412,0
2021,1,6,15,0,1.7000000000000002,0.30000000000000004,4.1000000000000005,279,279,0
2021,1,6,16,0,1.1,0.30000000000000004,0,116,116,0
2021,1,6,17,0,1.1,0.30000000000000004,-1,0,0,4
2021,1,6,18,0,1.3,0.30000000000000004,-0.7000000000000001,0,0,1
2021,1,6,19,0,1.8,0.30000000000000004,-0.7000000000000001,0,0,0
2021,1,6,20,0,2.2,0.30000000000000004,-1.1,0,0,0
2021,1,6,21,0,2.4000000000000004,0.30000000000000004,-1.7000000000000002,0,0,4
2021,1,6,22,0,2.4000000000000004,0.30000000000000004,-2,0,0,0
2021,1,6,23,0,2.1,0.30000000000000004,-1.7000000000000002,0,0,0
2021,1,7,0,0,1.7000000000000002,0.4,-1.8,0,0,0
2021,1,7,1,0,1.6,0.4,-2,0,0,0
2021,1,7,2,0,1.5,0.5,-2.2,0,0,0
2021,1,7,3,0,1.5,0.5,-2,0,0,0
2021,1,7,4,0,1.5,0.6000000000000001,-1.8,0,0,7
2021,1,7,5,0,1.6,0.6000000000000001,-1.5,0,0,6
2021,1,7,6,0,1.7000000000000002,0.6000000000000001,-1.2000000000000002,0,0,6
2021,1,7,7,0,1.9000000000000001,0.7000000000000001,-0.6000000000000001,0,0,6
2021,1,7,8,0,2.1,0.7000000000000001,1.7000000000000002,79,22,6
2021,1,7,9,0,2.1,0.7000000000000001,4,239,108,6
2021,1,7,10,0,1.3,0.7000000000000001,5.800000000000001,377,104,6
2021,1,7,11,0,0.8,0.7000000000000001,7,469,247,7
2021,1,7,12,0,0.6000000000000001,0.7000000000000001,7.5,505,335,7
2021,1,7,13,0,1,0.7000000000000001,7.300000000000001,481,154,6
2021,1,7,14,0,1.3,0.7000000000000001,6.7,399,292,7
2021,1,7,15,0,1,0.7000000000000001,4.5,270,111,7
2021,1,7,16,0,0.9,0.7000000000000001,1.1,112,56,7
2021,1,7,17,0,0.4,0.7000000000000001,0,0,0,0
2021,1,7,18,0,0.6000000000000001,0.6000000000000001,-0.4,0,0,0
2021,1,7,19,0,1,0.6000000000000001,-1,0,0,4
2021,1,7,20,0,1.3,0.5,-1.6,0,0,7
2021,1,7,21,0,1.3,0.5,-2,0,0,4
2021,1,7,22,0,1.3,0.4,-2.5,0,0,0
2021,1,7,23,0,1.4000000000000001,0.4,-2.9000000000000004,0,0,0
2021,1,8,0,0,1.5,0.30000000000000004,-3.5,0,0,0
2021,1,8,1,0,1.8,0.30000000000000004,-3.9000000000000004,0,0,0
2021,1,8,2,0,2.1,0.30000000000000004,-4.3,0,0,0
2021,1,8,3,0,2.2,0.30000000000000004,-4.7,0,0,0
2021,1,8,4,0,2.1,0.30000000000000004,-5.1000000000000005,0,0,0
2021,1,8,5,0,2,0.4,-5.300000000000001,0,0,0
2021,1,8,6,0,1.8,0.4,-5.1000000000000005,0,0,0
2021,1,8,7,0,1.7000000000000002,0.4,-4.800000000000001,0,0,0
2021,1,8,8,0,2.2,0.4,-2,82,82,0
2021,1,8,9,0,2,0.4,1,246,246,0
2021,1,8,10,0,0.6000000000000001,0.4,3.4000000000000004,387,387,0
2021,1,8,11,0,0.7000000000000001,0.30000000000000004,4.800000000000001,486,486,0
2021,1,8,12,0,0.9,0.30000000000000004,5.6000000000000005,524,524,0
2021,1,8,13,0,1.1,0.30000000000000004,5.9,501,501,0
2021,1,8,14,0,1.3,0.30000000000000004,5.7,419,419,0
2021,1,8,15,0,1.3,0.30000000000000004,3.7,286,286,0
2021,1,8,16,0,1.5,0.4,-0.5,120,120,0
2021,1,8,17,0,1.6,0.4,-1.9000000000000001,0,0,0
2021,1,8,18,0,1.5,0.4,-2.1,0,0,0
2021,1,8,19,0,1.3,0.4,-2.3000000000000003,0,0,7
2021,1,8,20,0,1,0.4,-2.5,0,0,0
2021,1,8,21,0,0.9,0.5,-2.8000000000000003,0,0,7
2021,1,8,22,0,0.8,0.5,-3,0,0,7
2021,1,8,23,0,0.7000000000000001,0.5,-3.3000000000000003,0,0,1
2021,1,9,0,0,0.6000000000000001,0.5,-3.3000000000000003,0,0,0
2021,1,9,1,0,0.6000000000000001,0.6000000000000001,-3.3000000000000003,0,0,0
2021,1,9,2,0,0.9,0.6000000000000001,-3.2,0,0,7
2021,1,9,3,0,1.2000000000000002,0.6000000000000001,-3.3000000000000003,0,0,6
2021,1,9,4,0,1.1,0.7000000000000001,-3.5,0,0,7
2021,1,9,5,0,1,0.7000000000000001,-3.7,0,0,7
2021,1,9,6,0,1,0.7000000000000001,-3.8000000000000003,0,0,7
2021,1,9,7,0,1.1,0.7000000000000001,-3.9000000000000004,0,0,7
2021,1,9,8,0,1.1,0.7000000000000001,-3.1,72,34,7
2021,1,9,9,0,1,0.7000000000000001,-2,227,227,12
2021,1,9,10,0,1.5,0.7000000000000001,-0.9,365,94,4
2021,1,9,11,0,1.9000000000000001,0.7000000000000001,-0.2,457,61,8
2021,1,9,12,0,2,0.7000000000000001,0.2,493,141,4
2021,1,9,13,0,2.1,0.7000000000000001,0.30000000000000004,470,136,4
2021,1,9,14,0,2.3000000000000003,0.7000000000000001,0,387,65,4
2021,1,9,15,0,2.5,0.7000000000000001,-0.6000000000000001,258,38,4
2021,1,9,16,0,2.3000000000000003,0.7000000000000001,-1.7000000000000002,104,65,4
2021,1,9,17,0,2.2,0.7000000000000001,-2.5,0,0,4
2021,1,9,18,0,1.9000000000000001,0.7000000000000001,-2.9000000000000004,0,0,4
2021,1,9,19,0,1.5,0.7000000000000001,-3.1,0,0,4
2021,1,9,20,0,1,0.7000000000000001,-3.3000000000000003,0,0,4
2021,1,9,21,0,0.5,0.7000000000000001,-3.6,0,0,4
2021,1,9,22,0,0.4,0.6000000000000001,-3.9000000000000004,0,0,4
2021,1,9,23,0,0.30000000000000004,0.6000000000000001,-4.2,0,0,4
2021,1,10,0,0,0.4,0.6000000000000001,-4.5,0,0,4
2021,1,10,1,0,0.5,0.6000000000000001,-4.800000000000001,0,0,4
2021,1,10,2,0,0.6000000000000001,0.6000000000000001,-5.2,0,0,4
2021,1,10,3,0,0.8,0.6000000000000001,-5.6000000000000005,0,0,4
2021,1,10,4,0,0.8,0.6000000000000001,-6.1000000000000005,0,0,4
2021,1,10,5,0,0.9,0.6000000000000001,-6.7,0,0,4
2021,1,10,6,0,1,0.5,-7.1000000000000005,0,0,4
2021,1,10,7,0,1.1,0.5,-7.2,0,0,4
2021,1,10,8,0,1.9000000000000001,0.5,-4.7,78,36,4
2021,1,10,9,0,1.6,0.5,-2.1,245,16,4
2021,1,10,10,0,1.3,0.4,-0.1,395,50,4
2021,1,10,11,0,1.5,0.4,1.3,496,114,4
2021,1,10,12,0,1.8,0.4,2.1,536,289,4
2021,1,10,13,0,2.1,0.4,2.3000000000000003,513,513,0
2021,1,10,14,0,2.1,0.4,2.1,430,430,0
2021,1,10,15,0,1.8,0.4,1.1,294,294,0
2021,1,10,16,0,0.8,0.4,-1.8,127,127,0
2021,1,10,17,0,0.4,0.30000000000000004,-3.4000000000000004,0,0,1
2021,1,10,18,0,0.8,0.30000000000000004,-3.8000000000000003,0,0,1
2021,1,10,19,0,1.5,0.30000000000000004,-4.5,0,0,0
2021,1,10,20,0,2,0.30000000000000004,-5.300000000000001,0,0,0
2021,1,10,21,0,2.4000000000000004,0.2,-5.800000000000001,0,0,0
2021,1,10,22,0,2.5,0.2,-6.300000000000001,0,0,0
2021,1,10,23,0,2.4000000000000004,0.2,-6.6000000000000005,0,0,0
2021,1,11,0,0,2.1,0.2,-7,0,0,0
2021,1,11,1,0,1.9000000000000001,0.2,-7.300000000000001,0,0,0
2021,1,11,2,0,1.9000000000000001,0.2,-7.6000000000000005,0,0,1
2021,1,11,3,0,2,0.2,-7.7,0,0,1
2021,1,11,4,0,2.1,0.1,-7.800000000000001,0,0,0
2021,1,11,5,0,2.1,0.1,-7.9,0,0,0
2021,1,11,6,0,2,0.1,-7.9,0,0,1
2021,1,11,7,0,1.9000000000000001,0.1,-7.4,0,0,1
2021,1,11,8,0,2,0.1,-3.4000000000000004,92,92,1
2021,1,11,9,0,3.2,0.1,0.8,268,268,1
2021,1,11,10,0,2.2,0.1,3.7,420,337,7
2021,1,11,11,0,1.5,0.1,5.800000000000001,522,522,1
2021,1,11,12,0,1.3,0.1,6.9,564,564,1
2021,1,11,13,0,1.2000000000000002,0.1,7.4,540,540,0
2021,1,11,14,0,0.7000000000000001,0.1,7.2,453,453,0
2021,1,11,15,0,0.4,0.1,5,314,314,0
2021,1,11,16,0,0.5,0.1,2.1,140,140,0
2021,1,11,17,0,0.4,0.2,0.7000000000000001,0,0,0
2021,1,11,18,0,1,0.2,0.5,0,0,0
2021,1,11,19,0,2,0.2,-1,0,0,0
2021,1,11,20,0,2.4000000000000004,0.2,-2.6,0,0,0
2021,1,11,21,0,2.5,0.2,-3.1,0,0,0
2021,1,11,22,0,2.5,0.2,-3.3000000000000003,0,0,0
2021,1,11,23,0,2.6,0.1,-3.5,0,0,0
2021,1,12,0,0,2.7,0.1,-3.9000000000000004,0,0,1
2021,1,12,1,0,2.9000000000000004,0.1,-4.4,0,0,0
2021,1,12,2,0,3,0.1,-4.7,0,0,1
2021,1,12,3,0,3.1,0.1,-4.9,0,0,1
2021,1,12,4,0,3.1,0.2,-4.9,0,0,1
2021,1,12,5,0,3,0.2,-4.800000000000001,0,0,4
2021,1,12,6,0,2.7,0.2,-4.4,0,0,4
2021,1,12,7,0,2.4000000000000004,0.2,-3.7,0,0,4
2021,1,12,8,0,2.6,0.30000000000000004,0,87,87,1
2021,1,12,9,0,3.1,0.30000000000000004,4.3,258,258,1
2021,1,12,10,0,3,0.30000000000000004,7.300000000000001,404,404,0
2021,1,12,11,0,2.3000000000000003,0.30000000000000004,9.8,503,503,0
2021,1,12,12,0,2.3000000000000003,0.30000000000000004,11,544,544,0
2021,1,12,13,0,2.6,0.30000000000000004,11.3,523,523,0
2021,1,12,14,0,2.2,0.30000000000000004,10.200000000000001,440,379,7
2021,1,12,15,0,1.7000000000000002,0.30000000000000004,7.800000000000001,305,228,7
2021,1,12,16,0,1.7000000000000002,0.4,4.800000000000001,135,71,6
2021,1,12,17,0,2.3000000000000003,0.4,2.9000000000000004,0,0,7
2021,1,12,18,0,3,0.5,1.3,0,0,7
2021,1,12,19,0,3.8000000000000003,0.5,0.5,0,0,7
2021,1,12,20,0,4.4,0.5,0.7000000000000001,0,0,7
2021,1,12,21,0,4.800000000000001,0.5,1,0,0,7
2021,1,12,22,0,5.1000000000000005,0.6000000000000001,1.3,0,0,7
2021,1,12,23,0,5.2,0.7000000000000001,1.4000000000000001,0,0,7
2021,1,13,0,0,5.300000000000001,0.8,1.5,0,0,6
2021,1,13,1,0,5.300000000000001,0.9,1.6,0,0,6
2021,1,13,2,0,5.2,0.9,1.7000000000000002,0,0,6
2021,1,13,3,0,5.2,1,1.9000000000000001,0,0,7
2021,1,13,4,0,5.300000000000001,1,1.9000000000000001,0,0,7
2021,1,13,5,0,5.6000000000000005,1.1,2,0,0,7
2021,1,13,6,0,5.7,1.1,2.3000000000000003,0,0,7
2021,1,13,7,0,5.800000000000001,1,2.9000000000000004,0,0,7
2021,1,13,8,0,6.300000000000001,1,5.2,82,55,7
2021,1,13,9,0,7,1,8,246,159,7
2021,1,13,10,0,6.5,1,9.700000000000001,389,244,7
2021,1,13,11,0,6.5,1,10.4,486,231,7
2021,1,13,12,0,6.7,1,10.9,526,447,7
2021,1,13,13,0,6.800000000000001,1.1,11.100000000000001,502,119,9
2021,1,13,14,0,6,1.1,9.5,422,81,9
2021,1,13,15,0,4.800000000000001,1,7.1000000000000005,292,72,9
2021,1,13,16,0,5,0.7000000000000001,5.800000000000001,134,71,9
2021,1,13,17,0,5.5,0.5,4.800000000000001,0,0,9
2021,1,13,18,0,6,0.4,3.6,0,0,7
2021,1,13,19,0,6.300000000000001,0.5,3.2,0,0,1
2021,1,13,20,0,6.1000000000000005,0.5,3,0,0,7
2021,1,13,21,0,5.7,0.5,3,0,0,7
2021,1,13,22,0,6.7,0.4,3.8000000000000003,0,0,7
2021,1,13,23,0,7.7,0.30000000000000004,2.9000000000000004,0,0,7
2021,1,14,0,0,7.4,0.30000000000000004,1.1,0,0,1
2021,1,14,1,0,6.7,0.30000000000000004,-0.1,0,0,1
2021,1,14,2,0,6.300000000000001,0.30000000000000004,-1,0,0,4
2021,1,14,3,0,6.2,0.30000000000000004,-1.8,0,0,4
2021,1,14,4,0,5.800000000000001,0.2,-2.6,0,0,4
2021,1,14,5,0,5.2,0.2,-3.2,0,0,7
2021,1,14,6,0,4.7,0.2,-3.7,0,0,1
2021,1,14,7,0,4.5,0.2,-3.6,0,0,8
2021,1,14,8,0,5.2,0.2,-1.8,91,62,7
2021,1,14,9,0,5.800000000000001,0.2,-0.1,262,262,0
2021,1,14,10,0,6.1000000000000005,0.2,1.1,409,409,0
2021,1,14,11,0,6.9,0.2,1.9000000000000001,508,508,0
2021,1,14,12,0,8,0.30000000000000004,2.4000000000000004,541,437,4
2021,1,14,13,0,8.5,0.30000000000000004,2.2,520,520,0
2021,1,14,14,0,8.4,0.30000000000000004,1.5,440,440,0
2021,1,14,15,0,7.6000000000000005,0.30000000000000004,0.4,307,307,0
2021,1,14,16,0,6.2,0.30000000000000004,-1.5,141,141,0
2021,1,14,17,0,5.2,0.30000000000000004,-2.9000000000000004,0,0,0
2021,1,14,18,0,4.6000000000000005,0.30000000000000004,-3.8000000000000003,0,0,0
2021,1,14,19,0,4.3,0.30000000000000004,-4.3,0,0,0
2021,1,14,20,0,4.4,0.30000000000000004,-4.6000000000000005,0,0,0
2021,1,14,21,0,4.800000000000001,0.2,-4.7,0,0,0
2021,1,14,22,0,4.7,0.2,-4.9,0,0,0
2021,1,14,23,0,4.4,0.2,-5.1000000000000005,0,0,0
2021,1,15,0,0,4.4,0.2,-5.2,0,0,0
2021,1,15,1,0,4.7,0.2,-5.2,0,0,0
2021,1,15,2,0,4.9,0.2,-5,0,0,0
2021,1,15,3,0,5.2,0.2,-4.800000000000001,0,0,0
2021,1,15,4,0,5.5,0.2,-4.6000000000000005,0,0,0
2021,1,15,5,0,5.5,0.2,-4.5,0,0,0
2021,1,15,6,0,5.4,0.2,-4.4,0,0,0
2021,1,15,7,0,5.2,0.2,-4.1000000000000005,0,0,0
2021,1,15,8,0,5.5,0.2,-2.1,92,92,0
2021,1,15,9,0,5.7,0.30000000000000004,0.4,259,259,0
2021,1,15,10,0,5.800000000000001,0.30000000000000004,2.9000000000000004,404,404,0
2021,1,15,11,0,6,0.30000000000000004,4.9,503,503,0
2021,1,15,12,0,6.2,0.4,6.2,538,538,0
2021,1,15,13,0,6.1000000000000005,0.4,6.800000000000001,517,517,0
2021,1,15,14,0,5.4,0.4,6.800000000000001,437,437,0
2021,1,15,15,0,3.9000000000000004,0.5,4.9,303,303,0
2021,1,15,16,0,2.9000000000000004,0.5,1.6,141,141,0
2021,1,15,17,0,2.8000000000000003,0.6000000000000001,0.30000000000000004,0,0,0
2021,1,15,18,0,2.8000000000000003,0.6000000000000001,0.1,0,0,0
2021,1,15,19,0,3.2,0.6000000000000001,-0.5,0,0,0
2021,1,15,20,0,3.4000000000000004,0.6000000000000001,-0.7000000000000001,0,0,0
2021,1,15,21,0,3.5,0.6000000000000001,-0.6000000000000001,0,0,1
2021,1,15,22,0,3.5,0.6000000000000001,-0.7000000000000001,0,0,7
2021,1,15,23,0,3.7,0.6000000000000001,-0.6000000000000001,0,0,6
2021,1,16,0,0,3.7,0.7000000000000001,-0.2,0,0,9
2021,1,16,1,0,3.5,0.7000000000000001,0.4,0,0,9
2021,1,16,2,0,2.5,0.8,0.8,0,0,6
2021,1,16,3,0,1.7000000000000002,0.8,0.9,0,0,7
2021,1,16,4,0,1.2000000000000002,0.8,0.9,0,0,7
2021,1,16,5,0,1.3,0.8,0.2,0,0,7
2021,1,16,6,0,1.5,0.8,-0.7000000000000001,0,0,7
2021,1,16,7,0,1.7000000000000002,0.8,-0.9,0,0,6
2021,1,16,8,0,2.8000000000000003,0.8,1.2000000000000002,85,40,5
2021,1,16,9,0,3.9000000000000004,0.8,3.1,249,153,8
2021,1,16,10,0,4.4,0.6000000000000001,4.9,397,287,3
2021,1,16,11,0,4.1000000000000005,0.5,6.2,498,498,0
2021,1,16,12,0,3.9000000000000004,0.5,7.1000000000000005,538,538,0
2021,1,16,13,0,4,0.5,7.7,517,517,0
2021,1,16,14,0,3.8000000000000003,0.5,7.300000000000001,438,438,1
2021,1,16,15,0,2.7,0.5,5.1000000000000005,308,308,0
2021,1,16,16,0,1.4000000000000001,0.5,0.7000000000000001,145,128,8
2021,1,16,17,0,1.3,0.5,-0.9,0,0,8
2021,1,16,18,0,1.4000000000000001,0.5,-1.2000000000000002,0,0,7
2021,1,16,19,0,1.3,0.5,-1.8,0,0,1
2021,1,16,20,0,1.1,0.5,-2.1,0,0,1
2021,1,16,21,0,0.8,0.6000000000000001,-2.3000000000000003,0,0,5
2021,1,16,22,0,0.6000000000000001,0.6000000000000001,-2.4000000000000004,0,0,7
2021,1,16,23,0,0.5,0.6000000000000001,-2.5,0,0,7
